date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:10	4774/4774	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12a6%22	https://gtfobins.github.io/gtfobins/rpmquery/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/rpmquery/index.html	(from https://gtfobins.github.io/)
15:21:11	4797/4797	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12bd%22	https://gtfobins.github.io/gtfobins/rsync/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/rsync/index.html	(from https://gtfobins.github.io/)
15:21:11	15815/15815	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-3dc7%22	https://gtfobins.github.io/gtfobins/rvim/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/rvim/index.html	(from https://gtfobins.github.io/)
15:21:12	5597/5597	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-15dd%22	https://gtfobins.github.io/gtfobins/scp/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/scp/index.html	(from https://gtfobins.github.io/)
15:22:19	4745/4745	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1289%22	https://gtfobins.github.io/gtfobins/run-parts/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/run-parts/index.html	(from https://gtfobins.github.io/)
15:22:19	5469/5469	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-155d%22	https://gtfobins.github.io/gtfobins/run-mailcap/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/run-mailcap/index.html	(from https://gtfobins.github.io/)
15:22:20	6232/6232	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1858%22	https://gtfobins.github.io/gtfobins/sed/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/sed/index.html	(from https://gtfobins.github.io/)
15:22:22	4716/4716	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-126c%22	https://gtfobins.github.io/gtfobins/screen/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/screen/index.html	(from https://gtfobins.github.io/)
15:22:23	4364/4364	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-110c%22	https://gtfobins.github.io/gtfobins/script/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/script/index.html	(from https://gtfobins.github.io/)
15:23:31	3919/3919	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-f4f%22	https://gtfobins.github.io/gtfobins/service/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/service/index.html	(from https://gtfobins.github.io/)
15:23:31	4631/4631	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1217%22	https://gtfobins.github.io/gtfobins/setarch/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/setarch/index.html	(from https://gtfobins.github.io/)
15:23:32	5773/5773	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-168d%22	https://gtfobins.github.io/gtfobins/socat/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/socat/index.html	(from https://gtfobins.github.io/)
15:23:34	4728/4728	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1278%22	https://gtfobins.github.io/gtfobins/sftp/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/sftp/index.html	(from https://gtfobins.github.io/)
15:23:35	4519/4519	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-11a7%22	https://gtfobins.github.io/gtfobins/shuf/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/shuf/index.html	(from https://gtfobins.github.io/)
15:23:35	5561/5561	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-15b9%22	https://gtfobins.github.io/gtfobins/sqlite3/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/sqlite3/index.html	(from https://gtfobins.github.io/)
15:23:36	5586/5586	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-15d2%22	https://gtfobins.github.io/gtfobins/ssh/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/ssh/index.html	(from https://gtfobins.github.io/)
15:24:42	5151/5151	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-141f%22	https://gtfobins.github.io/gtfobins/smbclient/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/smbclient/index.html	(from https://gtfobins.github.io/)
15:24:43	4707/4707	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1263%22	https://gtfobins.github.io/gtfobins/sort/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/sort/index.html	(from https://gtfobins.github.io/)
15:24:47	4761/4761	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1299%22	https://gtfobins.github.io/gtfobins/start-stop-daemon/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/start-stop-daemon/index.html	(from https://gtfobins.github.io/)
15:24:48	4609/4609	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1201%22	https://gtfobins.github.io/gtfobins/stdbuf/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/stdbuf/index.html	(from https://gtfobins.github.io/)
15:24:49	6257/6257	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1871%22	https://gtfobins.github.io/gtfobins/tar/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tar/index.html	(from https://gtfobins.github.io/)
15:25:54	4636/4636	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-121c%22	https://gtfobins.github.io/gtfobins/strace/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/strace/index.html	(from https://gtfobins.github.io/)
15:25:55	5520/5520	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1590%22	https://gtfobins.github.io/gtfobins/tclsh/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tclsh/index.html	(from https://gtfobins.github.io/)
15:25:55	5079/5079	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-13d7%22	https://gtfobins.github.io/gtfobins/systemctl/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/systemctl/index.html	(from https://gtfobins.github.io/)
15:25:59	4713/4713	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1269%22	https://gtfobins.github.io/gtfobins/tail/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tail/index.html	(from https://gtfobins.github.io/)
15:26:00	5420/5420	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-152c%22	https://gtfobins.github.io/gtfobins/telnet/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/telnet/index.html	(from https://gtfobins.github.io/)
15:26:00	4613/4613	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1205%22	https://gtfobins.github.io/gtfobins/taskset/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/taskset/index.html	(from https://gtfobins.github.io/)
15:27:06	4265/4265	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-10a9%22	https://gtfobins.github.io/gtfobins/tcpdump/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tcpdump/index.html	(from https://gtfobins.github.io/)
15:27:07	4796/4796	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12bc%22	https://gtfobins.github.io/gtfobins/tee/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tee/index.html	(from https://gtfobins.github.io/)
15:27:11	5146/5146	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-141a%22	https://gtfobins.github.io/gtfobins/tftp/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tftp/index.html	(from https://gtfobins.github.io/)
15:27:12	4782/4782	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12ae%22	https://gtfobins.github.io/gtfobins/time/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/time/index.html	(from https://gtfobins.github.io/)
15:28:18	4629/4629	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1215%22	https://gtfobins.github.io/gtfobins/timeout/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/timeout/index.html	(from https://gtfobins.github.io/)
15:28:19	3865/3865	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-f19%22	https://gtfobins.github.io/gtfobins/tmux/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/tmux/index.html	(from https://gtfobins.github.io/)
15:28:23	4849/4849	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12f1%22	https://gtfobins.github.io/gtfobins/ul/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/ul/index.html	(from https://gtfobins.github.io/)
15:28:24	4771/4771	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12a3%22	https://gtfobins.github.io/gtfobins/unexpand/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/unexpand/index.html	(from https://gtfobins.github.io/)
15:28:25	16059/16059	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-3ebb%22	https://gtfobins.github.io/gtfobins/vim/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/vim/index.html	(from https://gtfobins.github.io/)
15:29:30	4777/4777	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12a9%22	https://gtfobins.github.io/gtfobins/uniq/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/uniq/index.html	(from https://gtfobins.github.io/)
15:29:31	4607/4607	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-11ff%22	https://gtfobins.github.io/gtfobins/unshare/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/unshare/index.html	(from https://gtfobins.github.io/)
15:29:31	5565/5565	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-15bd%22	https://gtfobins.github.io/gtfobins/wget/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/wget/index.html	(from https://gtfobins.github.io/)
15:29:35	4936/4936	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1348%22	https://gtfobins.github.io/gtfobins/vi/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/vi/index.html	(from https://gtfobins.github.io/)
15:29:36	5655/5655	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1617%22	https://gtfobins.github.io/gtfobins/xargs/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/xargs/index.html	(from https://gtfobins.github.io/)
15:29:36	5531/5531	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-159b%22	https://gtfobins.github.io/gtfobins/watch/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/watch/index.html	(from https://gtfobins.github.io/)
15:30:42	4771/4771	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-12a3%22	https://gtfobins.github.io/gtfobins/wish/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/wish/index.html	(from https://gtfobins.github.io/)
15:30:42	5331/5331	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-14d3%22	https://gtfobins.github.io/gtfobins/whois/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/whois/index.html	(from https://gtfobins.github.io/)
15:30:48	5136/5136	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1410%22	https://gtfobins.github.io/gtfobins/xxd/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/xxd/index.html	(from https://gtfobins.github.io/)
15:30:48	4486/4486	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1186%22	https://gtfobins.github.io/gtfobins/yum/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/yum/index.html	(from https://gtfobins.github.io/)
15:30:49	4679/4679	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-1247%22	https://gtfobins.github.io/gtfobins/zip/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/zip/index.html	(from https://gtfobins.github.io/)
15:30:49	4540/4540	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-11bc%22	https://gtfobins.github.io/gtfobins/zsh/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/zsh/index.html	(from https://gtfobins.github.io/)
15:30:49	4577/4577	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a8041-11e1%22	https://gtfobins.github.io/gtfobins/zypper/	C:/Users/Auriga/Downloads/gtfobins/gtfobins/gtfobins.github.io/gtfobins/zypper/index.html	(from https://gtfobins.github.io/)
